Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017<R>,2018<P>
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,NA,5.271660833903,2.390019962471,-2.035934961714,2.933389110604,2.567254977356,8.386609201028,3.972383068774,3.266909573098,9.078655775197,7.108213606141,1.190730350672,11.194610547471,11.553096883969,21.87502057558,3.705450327922
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,NA,5.19489085653,2.751915546532,5.609459332226,8.488598107649,2.46408676659,4.257217787624,2.892473117536,7.120785381142,4.26770364809,1.584685247769,2.476867669196,6.726538966902,10.425622142555,5.702779774659,1.376395634682
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,NA,5.35371506275,7.240951571387,0.859956807365,4.851803907995,2.321177876181,5.808249753317,2.72210520719,7.51233218118,5.386288835087,2.684187796903,2.737621064597,8.363599485006,10.142435114523,18.078992904796,11.162761282961
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,NA,5.243857047174,3.636155804001,-0.678928076693,3.067451004384,2.900049206605,9.445174765633,2.4545301448,5.000466897486,7.676934428568,5.283288163317,0.465744678425,9.359405080065,11.313234154461,8.859868206924,7.217028643168
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,NA,5.286526026683,7.097658431948,3.525877491904,5.773118606612,2.553514319874,7.075504061114,1.65893009728,2.847254295108,8.059953913508,2.95907266164,3.241061405813,9.183597164033,10.947175534037,13.726008293713,3.279216534972
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tabasco<C1>,NA,4.656921997256,2.886042891331,3.139769214982,1.982063580783,1.929116151939,10.994383133138,4.960804519769,5.979313115852,7.067432820315,6.589116904699,2.482625748297,9.765562213407,9.195454120789,2.879357447017,2.251280923686
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tamaulipas<C1>,NA,4.77098228122,2.833245638128,1.373664915681,3.674584892954,5.589524175988,6.461141215017,-3.675467404971,1.879273289768,13.624133571621,5.352375749993,4.191874199453,14.243846870404,11.306671493907,-6.731088896954,7.972180905773
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Tlaxcala<C1>,NA,4.679489968359,10.71517873145,2.50342016714,7.894720041119,1.642620894096,5.926598214537,2.857367869581,7.661783254753,4.215389470945,1.946583579088,2.648566245821,7.695592729996,10.688269522808,4.103197056026,3.405421252877
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,NA,5.653726039443,7.033336318541,1.009497598472,6.840225849249,2.326434942235,5.449880353701,2.80332923936,5.789445574297,4.937889806802,2.606532586011,3.18258896987,7.015948593187,9.893321794296,-4.214425017163,1.961874618266
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Yucatán<C1>,NA,7.510149082793,2.762556730291,1.864432397866,1.091306117343,1.446765162352,8.846035750672,4.082248055986,7.191872018622,2.274264862703,7.811364920494,1.538152588645,14.249757961711,10.778596312855,10.93813451218,4.828093534434
Variación porcentual anual del índice de precios implícitos base 2013=100|B.1bV---Valor agregado bruto|Zacatecas<C1>,NA,3.891427438017,4.870453533095,3.704349338439,0.652100337566,3.049158595615,8.378092767515,4.685941131005,7.762613927723,6.022364202156,5.704638350809,1.475333563463,11.556739476755,11.520681997242,16.530383323183,5.922695048126
